id_pedido,data_pedido,id_cliente,canal,cidade,estado,categoria,produto,quantidade,preco_unitario,frete,status,data_entrega
PED-03885,2024-12-21,CLI-0747,site,Belo Horizonte,MG,Esporte,Tapete de Yoga 6mm,2,104.45,"R$ 13,14",CANCELADO,
PED-04764,2024-03-11,CLI-1082,marketplace,Porto Alegre,RS,Moda,"Mochila Notebook 15""",2,241.28,"R$ 0,00",entregue,2024-03-23
PED-03751,2023-04-05,CLI-0860,marketplace,Campinas,SP,Moda,Jaqueta Jeans,1,196.75,"R$ 14,93",Entregue,2023-04-09
PED-04786,10/11/2024,CLI-1155,app,Goiânia,GO,Moda,"Mochila Notebook 15""",3,269.5,"R$ 0,00",entregue,27/11/2024
PED-00298,05/10/2024,CLI-0153,marketplace,São Paulo,SP,Eletrônicos,Fone Bluetooth TWS,4,170.41,"R$ 0,00",Entregue,18/10/2024
PED-01918,13/08/2024,CLI-1378,site,Curitiba,PR,Esporte,Camiseta Dry Fit,1,118.53,"R$ 28,74",entregue,23/08/2024
PED-03835,16/10/2023,CLI-0583,app,Brasília,DF,Beleza,Base Líquida Matte,2,57.98,"R$ 26,96",Entregue,23/10/2023
PED-01320,2024-11-04,CLI-0518,marketplace,Curitiba,PR,Casa & Decoração,Quadro Decorativo Abstrato,1,124.09,"R$ 22,77",entregue,2024-11-21
PED-04034,09/04/2024,CLI-0076,marketplace,Rio de Janeiro,RJ,Eletrônicos,Caixa de Som Portátil,2,416.45,"R$ 0,00",entregue,17/04/2024
PED-03551,08/11/2024,CLI-0514,site,Ribeirão Preto,SP,Casa & Decoração,Quadro Decorativo Abstrato,2,173.69,"R$ 0,00",entregue,18/11/2024
PED-00704,12/11/2024,CLI-1025,app,fortaleza,CE,Casa & Decoração,Vaso Decorativo Cerâmica,3,164.95,"R$ 0,00",entregue,24/11/2024
PED-01635,24/12/2024,CLI-0119,marketplace,Fortaleza,CE,Esporte,Camiseta Dry Fit,2,57.53,"R$ 32,54",em transporte,
PED-02943,2024-10-14,CLI-0861,app,Curitiba,PR,Casa & Decoração,Jogo de Toalhas 4 peças,1,175.79,"R$ 23,78",entregue,2024-10-24
PED-03958,09/12/2024,CLI-0281,site,São Paulo,SP,Eletrônicos,Smartwatch Fit,2,826.46,"R$ 0,00",cancelado,
PED-01550,01/10/2023,CLI-0646,site,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,1,58.62,"R$ 18,74",entregue,12/10/2023
PED-02678,2024-10-16,CLI-1350,site,Rio de Janeiro,RJ,Moda,Tênis Casual Masculino,2,417.51,"R$ 0,00",entregue,2024-10-25
PED-04166,2023-09-09,CLI-0225,app,Belo Horizonte,MG,Esporte,Camiseta Dry Fit,2,77.62,"R$ 15,88",entregue,2023-09-12
PED-02773,2024-11-17,CLI-1373,marketplace,  São Paulo ,,ESPORTE,Garrafa Térmica 1L,2,66.67,"R$ 17,12",cancelado,
PED-00483,2024-05-09,CLI-0335,site,Campinas,SP,Moda,Camiseta Básica Algodão,4,67.33,"R$ 19,07",cancelado,
PED-04708,2024-01-03,CLI-0055,site,  São Paulo ,SP,Casa & Decoração,Vaso Decorativo Cerâmica,1,164.64,"R$ 17,64",entregue,2024-01-14
PED-02846,2024-05-09,CLI-0128,site,são paulo,SP,Beleza,Base Líquida Matte,3,79.94,"R$ 16,32",entregue,2024-05-23
PED-00767,2023-07-11,CLI-1136,app,brasília,DF,Esporte,Garrafa Térmica 1L,1,75.23,"R$ 27,11",entregue,2023-07-26
PED-04805,2024-10-14,CLI-0334,site,Rio de Janeiro,RJ,Eletrônicos,Webcam Full HD,1,232.95,"R$ 19,88",entregue,2024-10-26
PED-03721,2024-06-11,CLI-1257,site,Salvador,BA,Moda,"Mochila Notebook 15""",1,229.68,"R$ 27,57",devolvido,2024-06-22
PED-01008,2023-11-06,CLI-0726,app,Brasília,DF,Casa & Decoração,Quadro Decorativo Abstrato,3,156.52,"R$ 0,00",entregue,2023-11-19
PED-02603,2024-01-27,CLI-0139,marketplace,Rio de Janeiro,RJ,Casa & Decoração,"Tapete Sala 1,5m",2,202.4,"R$ 0,00",entregue,2024-02-05
PED-02670,2024-02-06,CLI-0767,site,são paulo,,Casa & Decoração,"Tapete Sala 1,5m",1,291.74,"R$ 16,50",entregue,2024-02-09
PED-00911,2024-09-11,CLI-0368,site,São Paulo,SP,Beleza,Kit Skincare Facial,2,287.48,"R$ 0,00",entregue,2024-09-25
PED-03424,2023-12-19,CLI-1144,app,Recife,PE,moda,Jaqueta Jeans,3,262.14,"R$ 0,00",entregue,2024-01-01
PED-02686,2024-08-23,CLI-0793,app,salvador,BA,Beleza,Perfume Importado 100ml,2,643.94,"R$ 0,00",entregue,2024-09-08
PED-04858,2024-06-06,CLI-0778,site,Porto Alegre,RS,Moda,Jaqueta Jeans,2,145.43,"R$ 25,08",entregue,2024-06-16
PED-02050,2023-11-14,CLI-1287,app,Recife,PE,Beleza,Kit Skincare Facial,4,229.8,"R$ 0,00",entregue,2023-12-02
PED-03738,2024-08-13,CLI-0138,app,Rio de Janeiro,RJ,Moda,Tênis Casual Masculino,1,399.25,"R$ 0,00",ENTREGUE,2024-08-18
PED-01256,2024-11-04,CLI-0882,app,Belo Horizonte,MG,Beleza,Base Líquida Matte,1,77.61,"R$ 14,27",em transporte,
PED-02317,28/06/2023,CLI-0544,marketplace,Rio de Janeiro,RJ,Casa & Decoração,Luminária de Mesa LED,2,111.35,"R$ 23,23",entregue,10/07/2023
PED-03585,2024-11-26,CLI-1010,app,salvador,BA,Moda,Tênis Casual Masculino,3,,"R$ 0,00",entregue,2024-12-07
PED-00225,2023-10-12,CLI-0691,site,Brasília,DF,Beleza,Kit Skincare Facial,1,280.08,"R$ 26,20",entregue,2023-10-30
PED-01368,2023-05-26,CLI-0430,app,SÃO PAULO,SP,Casa & Decoração,Luminária de Mesa LED,3,79.43,"R$ 17,81",entregue,2023-05-31
PED-04498,2024-03-01,CLI-1352,site,São Paulo,SP,Moda,Boné Aba Curva,4,94.05,"R$ 0,00",entregue,2024-03-09
PED-03762,09/11/2023,CLI-0489,site,Salvador,BA,Beleza,Perfume Importado 100ml,4,506.0,"R$ 0,00",entregue,18/11/2023
PED-03377,2023-01-12,CLI-0520,site,Porto Alegre,RS,Casa & Decoração,Luminária de Mesa LED,1,155.27,"R$ 26,34",cancelado,
PED-01854,2024-09-05,CLI-0533,site,São Paulo,SP,Beleza,Kit Skincare Facial,4,228.2,"R$ 0,00",entregue,2024-09-11
PED-01284,08/06/2024,CLI-0583,app,fortaleza,,Esporte,Halter Emborrachado 5kg,1,98.9,"R$ 29,73",entregue,26/06/2024
PED-01931,2024-06-15,CLI-0551,site,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,1,46.53,"R$ 15,00",entregue,2024-06-27
PED-04038,2024-11-02,CLI-0871,site,Rio de Janeiro,RJ,Casa & Decoração,Luminária de Mesa LED,4,81.97,"R$ 0,00",entregue,2024-11-15
PED-02545,26/03/2024,CLI-0224,app,Campinas,SP,Eletrônicos,Carregador Turbo 30W,1,119.29,"R$ 19,92",entregue,06/04/2024
PED-00082,21/12/2023,CLI-0130,marketplace,Rio de Janeiro,RJ,Moda,"Mochila Notebook 15""",2,237.2,"R$ 0,00",entregue,24/12/2023
PED-02605,2023-02-06,CLI-1293,site,São Paulo,SP,Beleza,Perfume Importado 100ml,2,427.02,"R$ 0,00",entregue,2023-02-14
PED-04636,2023-03-03,CLI-0987,app,Sao Paulo,SP,Esporte,Garrafa Térmica 1L,4,108.59,"R$ 0,00",entregue,2023-03-14
PED-03927,2024-04-02,CLI-1010,site,São Paulo,SP,Eletrônicos,Webcam Full HD,1,259.92,"R$ 13,25",entregue,2024-04-16
PED-01674,2023-05-16,CLI-0781,app,Campinas,SP,Moda,Tênis Casual Masculino,2,195.17,"R$ 0,00",entregue,2023-05-30
PED-04399,11/06/2023,CLI-0985,site,São Paulo,SP,Beleza,Secador de Cabelo 2000W,3,181.71,"R$ 0,00",entregue,20/06/2023
PED-03057,2024-05-28,CLI-0782,marketplace,São Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,1,177.44,"R$ 14,57",em transporte,
PED-00107,2024-01-21,CLI-0251,app,São Paulo,SP,Casa & Decoração,"Tapete Sala 1,5m",1,407.32,"R$ 0,00",entregue,2024-01-26
PED-00599,2024-12-24,CLI-0518,site,BELO HORIZONTE,MG,Beleza,Perfume Importado 100ml,2,412.83,"R$ 0,00",entregue,2025-01-03
PED-04670,01/10/2023,CLI-0498,site,São Paulo,SP,Casa & Decoração,Luminária de Mesa LED,3,92.74,"R$ 13,38",em transporte,
PED-04919,2024-11-28,CLI-0261,app,Rio de Janeiro,RJ,Eletrônicos,Fone Bluetooth TWS,2,316.11,"R$ 0,00",entregue,2024-12-02
PED-02474,2024-03-20,CLI-1046,marketplace,Belo Horizonte,MG,Beleza,Base Líquida Matte,3,66.9,"R$ 24,01",entregue,2024-03-23
PED-03230,2024-02-20,CLI-0974,site,Porto Alegre,RS,ESPORTE,Garrafa Térmica 1L,1,57.28,"R$ 23,08",cancelado,
PED-02250,18/11/2023,CLI-0489,app,Fortaleza,CE,Eletrônicos,Fone Bluetooth TWS,1,153.98,"R$ 31,61",entregue,26/11/2023
PED-00360,2024-05-16,CLI-1338,marketplace,Belo Horizonte,MG,Eletrônicos,Webcam Full HD,1,194.85,"R$ 18,90",entregue,2024-05-30
PED-02444,04/04/2024,CLI-0984,site,Curitiba,PR,Esporte,Halter Emborrachado 5kg,1,148.89,"R$ 21,73",ENTREGUE,12/04/2024
PED-00170,2024-12-12,CLI-1200,app,Ribeirão Preto,SP,Moda,Tênis Casual Masculino,3,344.91,"R$ 0,00",entregue,2024-12-18
PED-02091,2023-11-26,CLI-0174,marketplace,Belo Horizonte,MG,Casa & Decoração,Quadro Decorativo Abstrato,4,187.8,"R$ 0,00",entregue,2023-12-02
PED-01927,22/11/2023,CLI-0872,site,Campinas,SP,Eletrônicos,Caixa de Som Portátil,1,282.4,"R$ 16,70",entregue,06/12/2023
PED-01224,17/06/2024,CLI-0261,site,fortaleza,CE,Beleza,Secador de Cabelo 2000W,1,137.8,"R$ 30,97",entregue,01/07/2024
PED-03960,2023-12-15,CLI-0926,marketplace,Fortaleza,CE,Moda,"Mochila Notebook 15""",1,313.63,"R$ 0,00",em transporte,
PED-02985,2023-03-17,CLI-0792,site,Brasília,DF,Eletrônicos,Fone Bluetooth TWS,3,169.13,"R$ 0,00",entregue,2023-04-02
PED-02266,2023-05-15,CLI-0993,site,Campinas,SP,Beleza,Secador de Cabelo 2000W,1,137.35,"R$ 17,29",cancelado,
PED-01860,22/09/2023,CLI-0917,app,Porto Alegre,RS,Casa & Decoração,Quadro Decorativo Abstrato,2,70.33,"R$ 21,42",entregue,10/10/2023
PED-01193,2024-11-12,CLI-0049,site,Campinas,SP,Casa & Decoração,Jogo de Toalhas 4 peças,2,143.22,"R$ 16,27",cancelado,
PED-03688,2024-12-11,CLI-0293,site,Belo Horizonte,MG,Esporte,Camiseta Dry Fit,3,126.16,"R$ 0,00",entregue,2024-12-15
PED-02512,2023-12-28,CLI-0841,app,Curitiba,PR,Eletrônicos,Smartwatch Fit,2,876.01,"R$ 0,00",entregue,2024-01-08
PED-03419,2023-03-08,CLI-0001,marketplace,BELO HORIZONTE,MG,Eletrônicos,Caixa de Som Portátil,2,479.57,"R$ 0,00",cancelado,
PED-04383,2023-08-16,CLI-1064,marketplace,Campinas,SP,Moda,Camiseta Básica Algodão,1,84.49,"R$ 15,78",DEVOLVIDO,2023-08-22
PED-00867,09/11/2024,CLI-0421,app,Ribeirão Preto,SP,Moda,"Mochila Notebook 15""",2,146.25,"R$ 21,85",entregue,20/11/2024
PED-03763,2023-04-08,CLI-0012,app,Curitiba,PR,Moda,"Mochila Notebook 15""",1,224.67,"R$ 18,10",entregue,2023-04-20
PED-03021,2023-12-13,CLI-0747,marketplace,Fortaleza,CE,Moda,Jaqueta Jeans,3,141.4,"R$ 0,00",entregue,2023-12-24
PED-00342,2024-12-14,CLI-1189,site,Campinas,SP,Casa & Decoração,Luminária de Mesa LED,1,202.0,"R$ 17,49",entregue,2024-12-17
PED-01144,2024-10-18,CLI-1277,app,Porto Alegre,RS,Casa & Decoração,Quadro Decorativo Abstrato,4,197.28,"R$ 0,00",entregue,2024-10-30
PED-03691,2023-02-15,CLI-0497,marketplace,Campinas,SP,Eletrônicos,Caixa de Som Portátil,1,426.42,"R$ 0,00",entregue,2023-02-22
PED-02244,2023-09-14,CLI-0442,site,Rio de Janeiro,RJ,Beleza,Perfume Importado 100ml,1,615.44,"R$ 0,00",entregue,2023-09-19
PED-03781,2023-04-05,CLI-0096,marketplace,Belo Horizonte,MG,Moda,Jaqueta Jeans,2,,"R$ 0,00",entregue,2023-04-14
PED-00291,2024-10-26,CLI-1110,marketplace,Ribeirao Preto,SP,Moda,Camiseta Básica Algodão,2,58.96,"R$ 14,30",cancelado,
PED-04187,2023-04-24,CLI-0873,marketplace,Belo Horizonte,MG,ESPORTE,Halter Emborrachado 5kg,2,73.62,"R$ 16,54",CANCELADO,
PED-04179,2024-06-22,CLI-0328,app,SÃO PAULO,SP,Eletrônicos,Carregador Turbo 30W,3,113.46,"R$ 0,00",Entregue,2024-06-30
PED-04804,01/02/2024,CLI-1093,site,Belo Horizonte,MG,Casa & Decoração,Jogo de Toalhas 4 peças,1,203.61,"R$ 23,68",cancelado,
PED-03176,2023-02-16,CLI-1038,app,Salvador,BA,Moda,Camiseta Básica Algodão,1,66.45,"R$ 30,88",devolvido,2023-03-01
PED-02077,2024-12-22,CLI-0214,site,Rio de Janeiro,RJ,eletronicos,Smartwatch Fit,3,557.58,"R$ 0,00",cancelado,
PED-03550,2024-11-04,CLI-0256,app,Porto Alegre,RS,Esporte,Halter Emborrachado 5kg,2,139.2,"R$ 24,05",EM TRANSPORTE,
PED-03710,2024-08-20,CLI-1109,site,São Paulo,SP,Moda,Camiseta Básica Algodão,4,52.38,"R$ 13,56",ENTREGUE,2024-08-30
PED-00601,15/02/2024,CLI-0691,site,Ribeirão Preto,SP,Casa & Decoração,Vaso Decorativo Cerâmica,2,99.55,"R$ 17,13",entregue,26/02/2024
PED-03775,29/09/2024,CLI-0909,marketplace,Ribeirão Preto,SP,Eletrônicos,Fone Bluetooth TWS,3,229.81,"R$ 0,00",Em transporte,
PED-02623,2023-08-20,CLI-0305,app,Goiânia,GO,Casa & Decoração,"Tapete Sala 1,5m",1,373.01,"R$ 0,00",entregue,2023-08-27
PED-01332,2024-03-03,CLI-0985,marketplace,Fortaleza,CE,Beleza,Base Líquida Matte,1,73.83,"R$ 27,83",entregue,2024-03-13
PED-00394,2024-07-15,CLI-1387,site,Belo Horizonte,MG,Beleza,Perfume Importado 100ml,1,249.92,"R$ 20,96",entregue,2024-07-19
PED-03858,11/01/2024,CLI-0818,app,São Paulo,SP,Esporte,Garrafa Térmica 1L,4,100.01,"R$ 0,00",Entregue,20/01/2024
PED-00766,11/01/2023,CLI-0815,site,Salvador,BA,ELETRÔNICOS,Fone Bluetooth TWS,1,224.05,"R$ 27,30",entregue,20/01/2023
PED-02680,2023-11-16,CLI-0825,app,Brasília,DF,Beleza,Base Líquida Matte,3,133.77,"R$ 0,00",entregue,2023-11-23
PED-04575,2024-11-03,CLI-1358,app,Recife,PE,Eletrônicos,Smartwatch Fit,3,612.57,"R$ 0,00",entregue,2024-11-14
PED-00689,2024-09-02,CLI-0213,app,São Paulo,SP,Moda,Boné Aba Curva,2,118.44,"R$ 12,54",entregue,2024-09-15
PED-03060,2023-09-28,CLI-0264,app,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,1,68.19,"R$ 22,66",entregue,2023-10-02
PED-02158,2023-10-03,CLI-0566,app,Porto Alegre,RS,Casa & Decoração,Quadro Decorativo Abstrato,3,100.99,"R$ 0,00",entregue,2023-10-14
PED-01403,2024-12-18,CLI-0740,site,Rio de Janeiro,RJ,Casa & Decoração,Quadro Decorativo Abstrato,1,110.65,"R$ 18,23",Em transporte,
PED-02829,2024-10-12,CLI-1207,app,Belo Horizonte,MG,Moda,Boné Aba Curva,1,74.43,"R$ 20,36",ENTREGUE,2024-10-22
PED-03018,2023-04-12,CLI-0326,site,Belo Horizonte,MG,Moda,Camiseta Básica Algodão,3,75.17,"R$ 21,78",devolvido,2023-04-24
PED-02161,2024-01-20,CLI-0352,marketplace,Campinas,SP,Eletrônicos,Smartwatch Fit,4,764.53,"R$ 0,00",ENTREGUE,2024-01-23
PED-04135,2024-03-12,CLI-0690,app,Rio de Janeiro,RJ,Beleza,Kit Skincare Facial,2,256.61,"R$ 0,00",em transporte,
PED-03397,26/03/2023,CLI-0293,app,Belo Horizonte,MG,,Quadro Decorativo Abstrato,1,198.52,"R$ 21,23",entregue,31/03/2023
PED-00205,2023-01-16,CLI-0921,app,Ribeirão Preto,SP,Beleza,Perfume Importado 100ml,1,419.04,"R$ 0,00",entregue,2023-01-23
PED-02349,2023-04-09,CLI-0643,app,Campinas,SP,Casa & Decoração,"Tapete Sala 1,5m",4,135.27,"R$ 0,00",cancelado,
PED-02721,2024-03-14,CLI-0256,site,porto alegre,RS,Esporte,Halter Emborrachado 5kg,1,92.58,"R$ 24,47",entregue,2024-03-31
PED-01126,2024-04-13,CLI-0491,marketplace,Curitiba,PR,Moda,"Mochila Notebook 15""",2,161.53,"R$ 0,00",entregue,2024-04-28
PED-04368,09/05/2024,CLI-0109,site,Fortaleza,CE,,"Tapete Sala 1,5m",4,151.08,"R$ 0,00",entregue,25/05/2024
PED-00700,24/10/2023,CLI-1067,site,Curitiba,PR,Esporte,Tapete de Yoga 6mm,3,179.17,"R$ 0,00",entregue,06/11/2023
PED-04508,2023-07-11,CLI-1362,marketplace,rio de janeiro,RJ,MODA,Boné Aba Curva,1,79.28,"R$ 24,86",entregue,2023-07-20
PED-00887,2023-12-14,CLI-0525,app,Fortaleza,CE,casa & decoracao,Quadro Decorativo Abstrato,2,101.59,"R$ 30,99",ENTREGUE,2023-12-23
PED-01874,2024-12-25,CLI-0735,site,Rio de Janeiro,RJ,Esporte,Garrafa Térmica 1L,4,83.39,"R$ 0,00",entregue,2025-01-04
PED-01723,2024-08-03,CLI-1358,marketplace,Belo Horizonte,MG,Moda,Boné Aba Curva,1,64.64,"R$ 21,62",entregue,2024-08-13
PED-01480,2024-02-15,CLI-0587,site,Rio de Janeiro,RJ,Esporte,Tapete de Yoga 6mm,1,194.38,"R$ 23,36",entregue,2024-02-23
PED-02556,2024-07-20,CLI-0047,app,São Paulo,SP,eletronicos,Carregador Turbo 30W,-2,90.99,"R$ 0,00",entregue,2024-07-31
PED-03091,2024-11-12,CLI-0986,app,Sao Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,4,91.34,"R$ 0,00",entregue,2024-11-19
PED-01952,2023-01-14,CLI-1110,site,Campinas,SP,Moda,Camiseta Básica Algodão,1,77.14,"R$ 13,29",entregue,2023-01-21
PED-01338,2024-05-13,CLI-1358,app,recife,PE,,Secador de Cabelo 2000W,2,,"R$ 0,00",ENTREGUE,2024-05-25
PED-04459,2023-02-22,CLI-0938,site,São Paulo,SP,Moda,Boné Aba Curva,1,59.16,"R$ 15,76",cancelado,
PED-01612,2024-09-18,CLI-1248,marketplace,São Paulo,SP,Casa & Decoração,Vaso Decorativo Cerâmica,2,153.09,"R$ 0,00",entregue,2024-09-25
PED-01481,2023-12-30,CLI-0006,app,Belo Horizonte,MG,casa & decoracao,Vaso Decorativo Cerâmica,3,53.57,"R$ 23,40",entregue,2024-01-11
PED-02531,2024-05-30,CLI-0993,app,Rio de Janeiro,RJ,Eletrônicos,Webcam Full HD,3,221.02,"R$ 0,00",entregue,2024-06-07
PED-03718,05/10/2024,CLI-1344,site,rio de janeiro,RJ,Esporte,Tapete de Yoga 6mm,3,100.44,"R$ 0,00",entregue,10/10/2024
PED-03923,2023-11-19,CLI-0325,site,Salvador,BA,CASA & DECORAÇÃO,Jogo de Toalhas 4 peças,1,108.13,"R$ 28,65",em transporte,
PED-00013,2024-06-15,CLI-0316,site,Curitiba,PR,Beleza,Base Líquida Matte,3,111.38,"R$ 0,00",cancelado,
PED-02580,30/11/2024,CLI-1157,site,Belo Horizonte,MG,Esporte,Halter Emborrachado 5kg,1,82.43,"R$ 18,53",entregue,11/12/2024
PED-03884,2024-02-02,CLI-1188,marketplace,  São Paulo ,SP,Casa & Decoração,Vaso Decorativo Cerâmica,3,168.99,"R$ 0,00",entregue,2024-02-13
PED-01905,2024-05-21,CLI-1125,site,Campinas,SP,Moda,Jaqueta Jeans,2,293.75,"R$ 0,00",cancelado,
PED-04541,2023-02-27,CLI-0352,site,Campinas,SP,Eletrônicos,Carregador Turbo 30W,2,74.82,"R$ 17,29",entregue,2023-03-12
PED-02177,2023-12-25,CLI-0467,site,Curitiba,PR,Eletrônicos,Smartwatch Fit,4,392.66,"R$ 0,00",entregue,2024-01-03
PED-01553,2023-10-27,CLI-0753,site,Salvador,BA,,"Mochila Notebook 15""",1,296.0,"R$ 29,53",entregue,2023-11-04
PED-02964,12/05/2024,CLI-0487,app,Recife,PE,Moda,Boné Aba Curva,1,116.08,"R$ 31,03",entregue,22/05/2024
PED-03523,2023-04-30,CLI-1003,marketplace,Campinas,SP,Eletrônicos,Carregador Turbo 30W,3,67.51,"R$ 9,69",cancelado,
PED-00852,2023-07-22,CLI-0884,site,Recife,PE,Casa & Decoração,Vaso Decorativo Cerâmica,1,177.07,"R$ 27,07",entregue,2023-08-06
PED-00793,2023-11-05,CLI-0767,site,  Curitiba ,PR,ELETRÔNICOS,Smartwatch Fit,3,875.53,"R$ 0,00",entregue,2023-11-14
PED-01184,30/06/2023,CLI-0976,app,Belo Horizonte,MG,Casa & Decoração,Quadro Decorativo Abstrato,3,147.53,"R$ 0,00",entregue,11/07/2023
PED-03198,2023-04-14,CLI-0670,marketplace,Ribeirão Preto,SP,ELETRÔNICOS,Smartwatch Fit,1,500.89,"R$ 0,00",devolvido,2023-04-20
PED-01389,2024-11-22,CLI-0352,site,Ribeirão Preto,SP,Beleza,Secador de Cabelo 2000W,2,251.42,"R$ 0,00",entregue,2024-11-25
PED-00907,02/03/2024,CLI-0657,site,  Salvador ,BA,Casa & Decoração,Luminária de Mesa LED,3,100.32,"R$ 0,00",entregue,17/03/2024
PED-04047,2023-09-02,CLI-1269,site,Campinas,SP,Casa & Decoração,Jogo de Toalhas 4 peças,1,187.22,"R$ 17,09",entregue,2023-09-06
PED-00569,2023-11-29,CLI-0518,site,Goiânia,GO,Eletrônicos,Caixa de Som Portátil,2,512.56,"R$ 0,00",entregue,2023-12-13
PED-03071,2023-01-19,CLI-0415,app,São Paulo,SP,eletronicos,Carregador Turbo 30W,3,117.54,"R$ 0,00",entregue,2023-01-28
PED-03922,2024-11-09,CLI-1387,marketplace,Porto Alegre,RS,Moda,Boné Aba Curva,1,107.66,"R$ 23,43",em transporte,
PED-02491,2024-12-14,CLI-0582,app,São Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,1,103.45,"R$ 19,15",entregue,2024-12-26
PED-03141,2023-10-27,CLI-1082,site,curitiba,,Casa & Decoração,Jogo de Toalhas 4 peças,2,204.11,"R$ 0,00",entregue,2023-11-08
PED-02786,2024-07-19,CLI-1280,app,São Paulo,SP,Moda,Boné Aba Curva,3,117.86,"R$ 0,00",entregue,2024-07-28
PED-04651,2024-11-01,CLI-0246,app,  Rio de Janeiro ,RJ,Casa & Decoração,"Tapete Sala 1,5m",2,444.08,"R$ 0,00",entregue,2024-11-08
PED-03357,2024-04-20,CLI-0316,app,BELO HORIZONTE,MG,Moda,Boné Aba Curva,1,64.89,"R$ 16,31",entregue,2024-05-03
PED-02270,2024-11-10,CLI-0084,marketplace,Porto Alegre,RS,Casa & Decoração,"Tapete Sala 1,5m",2,,"R$ 0,00",entregue,2024-11-19
PED-01894,2023-01-25,CLI-0764,site,Recife,PE,Beleza,Base Líquida Matte,1,95.89,"R$ 31,79",entregue,2023-02-01
PED-03956,12/05/2024,CLI-0790,site,Salvador,BA,MODA,"Mochila Notebook 15""",1,223.57,"R$ 26,72",entregue,26/05/2024
PED-03599,2024-12-11,CLI-0873,site,Sao Paulo,SP,Moda,Boné Aba Curva,1,75.5,"R$ 15,21",em transporte,
PED-04482,2024-06-10,CLI-0492,marketplace,Recife,PE,casa & decoracao,Luminária de Mesa LED,1,173.61,"R$ 28,15",EM TRANSPORTE,
PED-00489,2024-04-29,CLI-1277,app,Curitiba,PR,Casa & Decoração,Jogo de Toalhas 4 peças,2,132.84,"R$ 23,67",entregue,2024-05-17
PED-00258,2023-04-25,CLI-0663,site,Ribeirão Preto,SP,Eletrônicos,Carregador Turbo 30W,2,79.49,"R$ 15,45",entregue,2023-05-05
PED-00745,2024-03-11,CLI-0746,marketplace,Salvador,BA,Eletrônicos,Caixa de Som Portátil,1,391.23,"R$ 0,00",entregue,2024-03-18
PED-00433,2024-07-24,CLI-0095,app,São Paulo,SP,Moda,Boné Aba Curva,1,58.34,"R$ 11,27",entregue,2024-08-05
PED-00688,2024-12-14,CLI-0936,app,Ribeirão Preto,SP,Eletrônicos,Smartwatch Fit,1,480.87,"R$ 0,00",entregue,2024-12-24
PED-03981,07/04/2023,CLI-0577,site,Fortaleza,CE,,Corda de Pular Speed,1,62.97,"R$ 33,43",entregue,16/04/2023
PED-03484,21/04/2024,CLI-0943,app,São Paulo,SP,Eletrônicos,Carregador Turbo 30W,4,112.26,"R$ 0,00",entregue,24/04/2024
PED-02198,14/03/2024,CLI-0518,marketplace,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,1,52.38,"R$ 20,40",entregue,17/03/2024
PED-03628,2024-07-06,CLI-1042,app,Brasília,DF,Eletrônicos,Webcam Full HD,1,379.9,"R$ 0,00",entregue,2024-07-24
PED-02757,2024-11-10,CLI-0046,site,Recife,PE,BELEZA,Perfume Importado 100ml,3,364.12,"R$ 0,00",entregue,2024-11-28
PED-04843,2023-10-02,CLI-1170,site,Campinas,SP,Casa & Decoração,Luminária de Mesa LED,2,215.05,"R$ 0,00",entregue,2023-10-06
PED-03411,2024-06-26,CLI-0702,app,Salvador,BA,Beleza,Perfume Importado 100ml,2,361.25,"R$ 0,00",entregue,2024-07-04
PED-02347,2024-11-08,CLI-0753,site,CAMPINAS,SP,Esporte,Halter Emborrachado 5kg,2,149.14,"R$ 20,22",entregue,2024-11-14
PED-01775,11/06/2024,CLI-0444,site,  Salvador ,BA,Beleza,Secador de Cabelo 2000W,1,291.04,"R$ 30,33",entregue,20/06/2024
PED-02937,2023-11-07,CLI-0645,app,Belo Horizonte,MG,Esporte,Garrafa Térmica 1L,4,96.22,"R$ 0,00",Entregue,2023-11-10
PED-04008,2023-06-07,CLI-1093,marketplace,Rio de Janeiro,RJ,beleza,Kit Skincare Facial,4,258.49,"R$ 0,00",entregue,2023-06-19
PED-04391,24/07/2023,CLI-0189,marketplace,Brasília,DF,Moda,Camiseta Básica Algodão,1,90.35,"R$ 27,00",em transporte,
PED-01398,2024-11-27,CLI-0369,marketplace,goiânia,GO,Esporte,Tapete de Yoga 6mm,1,156.91,"R$ 24,72",entregue,2024-12-12
PED-02146,2024-12-02,CLI-0615,site,Salvador,BA,Esporte,Tapete de Yoga 6mm,4,180.51,"R$ 0,00",cancelado,
PED-02519,2024-04-11,CLI-0685,site,  Rio de Janeiro ,RJ,Esporte,Camiseta Dry Fit,2,99.79,"R$ 19,52",entregue,2024-04-18
PED-00214,07/10/2024,CLI-1250,marketplace,Rio de Janeiro,RJ,Eletrônicos,Webcam Full HD,4,262.79,"R$ 0,00",cancelado,
